Session_ID,Time_Record,Transcription,Sentiment,Valence,Activation,Dominance,discrete
Ses05M_impro06_M019,[194.8000-197.3500]:,i just miss him,sad,1.5,2.0,2.0,3
Ses05M_impro06_F010,[197.8800-201.0100]:,if there s anything i can do to be there for you,sad,2.0,3.0,2.5,3
Ses05M_impro06_M020,[200.9700-203.1100]:,thanks,sad,1.5,2.5,1.5,3
Ses05M_impro07_M000,[004.1200-006.4700]:,guess what,exc,4.5,2.0,2.0,6
Ses05M_impro07_F000,[005.4800-006.7000]:,what,exc,4.0,3.0,2.0,6
Ses05M_impro07_M001,[006.4900-009.0600]:,i got it i got accepted to u s c,exc,5.0,3.0,2.5,6
Ses05M_impro07_F001,[008.3300-009.6900]:,oh for real,exc,4.0,3.5,2.0,6
Ses05M_impro07_M002,[009.0700-012.1151]:,yes i just found out today i just got the letter,exc,5.0,3.5,3.0,6
Ses05M_impro07_F003,[011.3500-013.6000]:,oh i m so glad,exc,4.5,2.5,2.0,6
Ses05M_impro07_M003,[012.1251-014.4800]:,i know i know i m so excited,exc,5.0,3.0,2.5,6
Ses05M_impro07_F004,[013.9900-015.7900]:,what are you gonna study,hap,4.0,3.0,2.0,4
Ses05M_impro07_M004,[014.8100-018.1700]:,oh theater yeah yeah,exc,4.0,3.5,2.5,6
Ses05M_impro07_F005,[016.3800-018.9800]:,really are you doing the m f a program,hap,4.0,3.0,2.5,4
Ses05M_impro07_M005,[018.3300-019.6900]:,yes,exc,4.0,3.5,2.5,6
Ses05M_impro07_M006,[019.8000-020.9300]:,oh,exc,4.0,3.0,2.0,6
Ses05M_impro07_F007,[020.8300-023.4200]:,i heard it s so tough to get into,hap,4.0,3.0,2.5,4
Ses05M_impro07_M007,[020.9400-022.5300]:,it s exactly what i wanted,exc,4.0,3.5,3.0,6
Ses05M_impro07_F008,[026.5900-028.3300]:,that s awesome,hap,4.0,2.5,2.5,4
Ses05M_impro07_M009,[027.9100-033.1200]:,i worked really hard i ll say i worked really hard you know i i m not bragging or anything like that but,hap,4.0,2.5,2.0,4
Ses05M_impro07_F009,[029.3000-031.2600]:,yeah that s awesome,exc,4.0,2.0,2.0,6
Ses05M_impro07_F010,[032.1000-033.3300]:,no,neu,4.0,2.0,2.5,0
Ses05M_impro07_F011,[037.6200-041.0500]:,uh huh yes seriously for year,exc,4.0,3.0,2.5,6
Ses05M_impro07_M011,[040.5100-047.0800]:,finally i m so excited we re gonna well i ll be here we re still gonna be able to see each other,exc,4.0,3.5,2.5,6
Ses05M_impro07_F012,[045.3500-050.1800]:,i know i know i m i m definitely i realize laughter,exc,4.0,3.5,2.5,6
Ses05M_impro07_M013,[049.6700-051.7100]:,what are you wait what are you doing,exc,4.0,3.0,2.0,6
Ses05M_impro07_F013,[051.2900-055.9000]:,um i m gonna be studying at u s c too,hap,4.0,2.5,2.0,4
Ses05M_impro07_M014,[054.3300-058.0600]:,perfect oh my god are you staying are you going to live on campus,exc,5.0,3.5,2.5,6
Ses05M_impro07_F015,[063.9800-066.8800]:,yeah totally well where are you going to live,exc,4.0,3.0,2.5,6
Ses05M_impro07_M016,[064.4000-066.0900]:,we are gonna have a great time,exc,3.5,3.0,2.5,6
Ses05M_impro07_M017,[066.1100-071.1000]:,garbage i m going to live on campus i mean well around campus anyway yeah housing around campus,exc,4.0,2.5,2.5,6
Ses05M_impro07_F016,[067.6700-068.9500]:,oh yeah,neu,4.0,2.0,2.0,0
Ses05M_impro07_F017,[070.4300-071.8400]:,good tradeoff,neu,4.0,1.5,2.0,0
Ses05M_impro07_M018,[071.1200-076.1300]:,i just want to be really close to thing you know i know it s not exactly the best neighborhood in the entire world but uh,exc,3.5,2.5,2.5,6
Ses05M_impro07_F018,[075.7300-077.8400]:,i don t i don t think it s that bad,neu,3.5,3.0,2.5,0
Ses05M_impro07_M019,[076.9900-083.4600]:,i don t you know i feel the same way you know what i mean and everybody say a lot of other crap you know they don t know what they are talking about anyway,exc,3.5,3.0,2.5,6
Ses05M_impro07_F019,[083.1200-084.1900]:,yeah,neu,3.5,1.5,2.0,0
Ses05M_impro07_M020,[083.4800-086.1000]:,they don t live here they don t know right,exc,3.5,3.5,2.0,6
Ses05M_impro07_F020,[085.0200-093.7100]:,yeah i think it s really also if you if you consider yourself like u and them kind of thing if you think you re part of your community then you going to like it more,neu,3.0,3.0,2.5,0
Ses05M_impro07_M021,[089.6200-091.0700]:,yeah,exc,4.0,3.0,2.5,6
Ses05M_impro07_M022,[092.3800-099.5000]:,exactly you make it what you make it you know right and i m gonna make it so freaking awesome,exc,4.5,3.0,3.0,6
Ses05M_impro07_F021,[093.8500-095.7400]:,right exactly,exc,3.5,3.0,2.5,6
Ses05M_impro07_F022,[097.6700-100.5300]:,oh i m so glad,exc,4.0,2.5,2.0,6
Ses05M_impro07_M023,[099.7600-101.1900]:,yeah,exc,4.0,3.0,2.0,6
Ses05M_impro07_F023,[100.5600-103.2400]:,so when do you know like where you re gonna live and,hap,3.5,2.0,2.5,4
Ses05M_impro07_M024,[102.0000-104.3200]:,well i don t know i ve got to go look for a place,exc,3.0,3.5,2.0,6
Ses05M_impro07_F024,[103.8200-105.2400]:,oh wow,neu,3.0,2.0,2.0,0
Ses05M_impro07_M025,[104.3900-110.2900]:,yeah yeah i i don t i don t know do you have any suggestion,exc,2.5,3.0,2.0,6
Ses05M_impro07_F025,[109.4600-111.1900]:,um,neu,3.0,2.5,2.5,0
Ses05M_impro07_M026,[110.7800-113.2000]:,you know the area better than i do,exc,3.5,2.0,2.5,6
Ses05M_impro07_F026,[112.2900-117.1100]:,yeah i mean i know i know like the the housing surrounding the campus pretty well,neu,3.0,2.5,2.5,0
Ses05M_impro07_F027,[117.1700-120.0700]:,um how many people do you want to live with,neu,3.0,2.5,2.5,0
Ses05M_impro07_M028,[119.6400-124.5000]:,not a lot i mean i wouldn t want to live with more than three other people so like four of u total right,exc,3.5,3.0,2.0,6
Ses05M_impro07_F028,[124.1700-125.4900]:,all dude,neu,3.0,2.5,2.0,0
Ses05M_impro07_M029,[124.9800-126.9900]:,i don t care i don t care,exc,3.0,3.0,2.5,6
Ses05M_impro07_F029,[126.5900-129.7200]:,um i think i have some friend,neu,3.5,2.5,2.5,0
Ses05M_impro07_M030,[129.1500-130.2400]:,yeah,exc,4.5,3.5,2.0,6
Ses05M_impro07_F030,[129.8400-130.7300]:,yeah,neu,4.0,2.0,2.5,0
Ses05M_impro07_M031,[130.3300-132.5300]:,that would be perfect,exc,4.0,3.5,2.5,6
Ses05M_impro07_F031,[131.9200-140.1300]:,there s actually a friend of mine is um moving out of her place and her place is amazing and it s really cheap,hap,3.5,3.0,2.5,4
Ses05M_impro07_M032,[138.1400-139.4700]:,really,exc,4.0,3.0,2.0,6
Ses05M_impro07_M033,[139.7400-140.7600]:,really,exc,4.0,3.5,2.5,6
Ses05M_impro07_F032,[140.3800-141.4600]:,yeah,neu,3.0,2.5,2.5,0
Ses05M_impro07_M034,[140.8300-144.6400]:,cheap is exactly what i need because i have no money at all,exc,4.0,2.5,2.5,6
Ses05M_impro07_F033,[143.8800-145.2100]:,okay,neu,4.0,2.0,2.0,0
Ses05M_impro07_M035,[144.6500-145.7800]:,but uh,exc,3.5,3.0,2.0,6
Ses05M_impro07_M036,[147.1600-154.8300]:,loan scholarship i ve got a lot of scholarship yeah yeah i m i m half native american so i get all those scholarship too yeah,exc,3.5,2.0,2.5,6
Ses05M_impro07_F035,[148.5700-150.9100]:,you ve got a lot oh awesome,hap,4.0,2.5,2.5,4
Ses05M_impro07_F036,[153.3400-154.9900]:,oh cool,hap,4.0,2.5,2.0,4
Ses05M_impro07_M037,[154.8326-159.2100]:,so it come indian like and you know i m kind of smart so,exc,4.0,2.5,2.5,6
Ses05M_impro07_F037,[158.8000-160.0000]:,yeah,exc,4.0,3.5,2.5,6
Ses05M_impro07_F038,[161.1600-162.5700]:,totally,neu,4.0,2.0,2.0,0
Ses05M_impro07_F039,[162.6200-164.0700]:,good for you,hap,4.0,2.0,2.0,4
Ses05M_impro07_M039,[164.0100-172.3900]:,and yeah well i mean basically i just applied for any and every possible scholarship and grant that could come by so i can go,hap,4.0,2.5,2.0,4
Ses05M_impro07_F040,[171.1600-172.6900]:,the way to do it,neu,3.5,2.0,2.0,0
Ses05M_impro07_M040,[172.4300-179.9000]:,yeah yeah yeah and it s gonna work out i m gonna be able to pay for it i m gonna go i mean i ll have a little debt in the end but i don t care,exc,4.0,3.5,2.5,6
Ses05M_impro07_F041,[173.6400-175.8500]:,wow are you so excited,exc,4.0,2.0,2.0,6
Ses05M_impro07_M041,[179.9100-184.0100]:,it s just you know a dream come true how could you not be excited about a dream come true,exc,4.0,4.5,2.5,6
Ses05M_impro07_F042,[183.4500-188.4300]:,you re gonna be so busy too you re going to have to work so hard,exc,4.0,2.0,2.5,6
Ses05M_impro07_M042,[185.5500-187.4900]:,oh i know i know,exc,3.5,2.5,2.5,6
Ses05M_impro07_M043,[187.5600-192.3900]:,but i m so looking forward to being so busy you know what i mean it s the kind of busy you ve got to love right,exc,4.0,3.5,2.5,6
Ses05M_impro07_M044,[192.4400-198.0700]:,because you re doing something you love that s the kind of busy you want i want to be able to do that for the rest of my life be that kind of busy,exc,4.0,3.0,2.5,6
Ses05M_impro07_F044,[197.6100-201.4300]:,all right wow so exciting,exc,4.0,3.0,2.5,6
Ses05M_impro07_M045,[200.4800-205.3900]:,i had to tell you right away i knew you d be excited,exc,4.0,3.0,2.5,6
Ses05M_impro07_M046,[205.6300-207.0500]:,we ll have fun,hap,4.0,2.5,2.0,4
Ses05M_impro07_F045,[206.7100-209.2800]:,yeah we ll have so much fun,hap,4.0,2.5,2.5,4
Ses05M_impro07_M047,[208.6000-212.1100]:,great okay,exc,4.0,3.0,2.0,6
Ses05M_impro08_M000,[002.7277-005.3600]:,d s l extreme can i help you,neu,3.5,3.5,3.0,0
Ses05M_impro08_F000,[004.4500-031.2000]:,hi i need i need some help i ve been transferred to like eight different department and i ve told my problem to every single department and then they just send me to another one and say they are going to send all my information so i won t have to repeat it and then that person doesn t know what s going on and i ve restated my story about eight different time and i just want somebody to help me get my connection back because this happens every two week and i want to know what to do to stop it from happening again,fru,2.0,4.0,4.0,1
Ses05M_impro08_M001,[030.3700-032.8900]:,this happens every two week,neu,3.0,3.5,3.0,0
Ses05M_impro08_F001,[031.8600-034.8400]:,yeah that my service just go out,fru,2.0,3.0,3.0,1
Ses05M_impro08_M002,[034.1300-035.7900]:,you ve lost your connection,neu,3.0,2.5,2.5,0
Ses05M_impro08_F002,[035.2100-036.1900]:,yeah,fru,3.0,2.5,2.5,1
Ses05M_impro08_M003,[035.8000-036.8000]:,okay,neu,3.0,2.5,2.5,0
Ses05M_impro08_F003,[036.3600-047.0600]:,and i ll reset the ip address i will do like you know direct connect the modem to my computer and then reset everything and then put the router back in and,fru,2.0,3.5,3.0,1
Ses05M_impro08_M004,[046.1300-048.3000]:,hmm mmm,neu,3.0,3.0,2.5,0
Ses05M_impro08_F004,[047.0700-051.9000]:,is not it it it will work again for like a week and then it go out again,fru,2.5,4.0,3.0,1
Ses05M_impro08_M005,[051.1000-053.6800]:,ha somebody tried to pin your site,neu,3.0,3.0,2.5,0
Ses05M_impro08_F005,[053.0200-056.2300]:,uh yeah we ve pinned it a couple of time,neu,3.0,3.5,3.0,0
Ses05M_impro08_M006,[055.5200-061.9800]:,okay um well i don t know and it consistently happens every two week,neu,2.5,3.0,3.0,0
Ses05M_impro08_F006,[061.5000-066.9100]:,pretty much yeah i don t know if it s like bad phone line or something,neu,2.5,2.5,3.0,0
Ses05M_impro08_M007,[065.8700-069.6100]:,well you know what doe your d s l cable you have d s l right,neu,3.0,3.0,3.0,0
Ses05M_impro08_F007,[069.0700-070.2700]:,hmm mmm,neu,3.0,1.5,2.0,0
Ses05M_impro08_M008,[069.6400-077.4800]:,okay doe your d s l cable you know travel a long distance by any chance doe it go through any window i mean is it,neu,3.0,3.0,3.0,0
Ses05M_impro08_F008,[074.3700-075.9300]:,yeah,neu,3.0,2.0,2.5,0
Ses05M_impro08_F009,[077.2200-081.0600]:,it go it go like through doorway but it go a long distance,neu,3.0,2.5,2.5,0
Ses05M_impro08_M009,[080.3600-090.8700]:,okay is it being is it being compressed between anything by any chance because sometimes your connection can be you know disrupted by you know the cable being squished,neu,3.0,3.5,3.0,0
Ses05M_impro08_M010,[090.8800-096.9200]:,yeah that can be that can create a bad connection and it won t always be a bad connection but it will be bad off and on,neu,3.0,3.0,3.0,0
Ses05M_impro08_F011,[096.1400-103.2600]:,well i i can check that is there anything else we can do too like i ll go through and check the line throughout the house but,neu,3.0,4.0,3.0,0
Ses05M_impro08_M011,[102.5100-111.7900]:,yeah well absolutely what we can let s just go ahead and just do a basic diagnostic of your system first off okay can you go down to your start button,neu,3.0,3.5,3.0,0
Ses05M_impro08_F012,[111.1800-112.6300]:,uh huh,neu,3.0,1.5,2.5,0
Ses05M_impro08_M012,[111.8400-115.9800]:,okay and uh go ahead and click on run,neu,3.0,3.5,3.0,0
Ses05M_impro08_F013,[115.4600-116.6000]:,all right,neu,3.0,2.5,2.5,0
Ses05M_impro08_M013,[116.0200-119.2300]:,okay we re gonna get your a little black box is going to come up do you see that,neu,3.0,3.5,3.0,0
Ses05M_impro08_F014,[118.5100-119.7700]:,yeah i see that,neu,3.0,2.0,2.5,0
Ses05M_impro08_M014,[119.2400-125.5000]:,okay uh you ve got your c calling go ahead and type in directory list,neu,3.0,3.5,3.0,0
Ses05M_impro08_F015,[125.0400-126.0400]:,okay,neu,3.0,2.5,2.5,0
Ses05M_impro08_M015,[125.6900-126.7900]:,and hit enter,neu,3.0,3.0,3.0,0
Ses05M_impro08_F016,[126.4500-127.7600]:,okay,neu,3.5,2.5,2.5,0
Ses05M_impro08_M016,[126.9100-129.1000]:,okay can you tell me what that say,neu,3.0,3.5,2.5,0
Ses05M_impro08_F017,[128.8000-134.4000]:,uh it it s like a bunch of different letter and number and stuff,neu,3.0,3.0,2.5,0
Ses05M_impro08_M017,[133.4700-143.1800]:,okay okay and um letter and number and stuff uh can you can you just type in ip address search and hit enter,neu,3.5,3.5,3.0,0
Ses05M_impro08_F018,[141.7300-143.9900]:,uh huh okay,neu,3.0,2.5,2.5,0
Ses05M_impro08_M018,[143.5700-146.3700]:,okay doe it list your ip address there,neu,3.0,3.5,3.0,0
Ses05M_impro08_F019,[145.9200-149.2800]:,uh yeah look no no it s set to zero,neu,3.0,3.0,3.5,0
Ses05M_impro08_M019,[148.9400-160.5000]:,it s set to zero okay maybe that s our problem that could very well be our problem there somehow you ve lost your ip address i m not sure why that would happen every week it could be a cycling issue something like that but let s go ahead and type your ip address in again,neu,3.0,3.5,3.0,0
Ses05M_impro08_M020,[163.1200-170.1700]:,well if it doe happen again let me give you my direct number and you can call me actually i ll give you my cell number um it s,neu,3.0,3.5,3.0,0
Ses05M_impro08_F021,[169.0900-171.9700]:,wow that would be amazing really,sur,4.5,4.0,3.5,5
Ses05M_impro08_M021,[170.4500-176.2600]:,of course we seriously yeah i mean obviously you ve worked you know i don t want to hassle you anymore,neu,3.5,3.5,3.0,0
Ses05M_impro08_F022,[174.2300-188.6900]:,oh my god i can t even tell you how much of a relief that is i literally call and talk to five different people like last week it went off and i spent an hour and a half on the phone with different people and i ve been doing that like every every other week for month now,hap,4.0,4.0,4.0,4
Ses05M_impro08_M022,[187.7200-189.5700]:,i completely understand,neu,3.5,3.0,3.0,0
Ses05M_impro08_F023,[188.8600-190.8500]:,it s so frustrating,fru,2.5,3.0,3.0,1
Ses05M_impro08_M023,[189.6200-192.6100]:,absolutely and i just don t want that to happen to you anymore,neu,3.5,2.5,3.0,0
Ses05M_impro08_M024,[192.9300-195.1600]:,absolutely it s a new service we are offering,neu,3.5,3.5,3.0,0
Ses05M_impro08_F025,[194.5000-197.0800]:,yeah accountability it s awesome,hap,4.0,3.0,3.0,4
Ses05M_impro08_M025,[195.6700-202.3700]:,uh huh uh huh we want you to be happy you re our customer you re the most important thing okay,neu,4.0,3.5,3.0,0
Ses05M_impro08_F026,[200.6700-207.5500]:,wow you know i wa thinking about changing internet provider but but that that really is enough to change my mind,hap,4.0,3.0,3.0,4
Ses05M_impro08_M026,[207.2100-214.1100]:,great well that make me very happy that make u all happy here at d s l extreme is there anything else i can help you with,hap,4.5,3.5,3.0,4
Ses05M_impro08_F027,[213.4600-219.2000]:,no i m just gonna go have a fantastic day now,hap,4.5,3.5,3.5,4
Ses05M_impro08_M027,[217.9600-221.0900]:,all right you have a wonderful day call u anytime,neu,4.0,3.0,3.0,0
Ses05M_impro08_F028,[220.4400-222.1500]:,okay thanks,hap,4.5,3.5,3.5,4
Ses05M_impro08_M028,[221.1500-222.8300]:,all right bye bye,hap,4.0,3.5,3.0,4
Ses05M_script01_1_F000,[006.0700-010.2900]:,what s he going to say maybe we should tell him before he see it,sad,2.5,2.5,3.0,3
Ses05M_script01_1_F001,[010.9500-016.9600]:,when i wa the first one up he wa still in bed how could he have seen it,sad,2.0,2.5,3.0,3
Ses05M_script01_1_F004,[036.9600-039.1800]:,did you talk to him,sad,2.0,2.5,2.5,3
Ses05M_script01_1_M004,[039.0200-043.0800]:,no i figured it wa best to leave him alone,sad,2.0,3.0,3.0,3
Ses05M_script01_1_F005,[043.6300-045.3000]:,he cried hard,sad,2.0,2.0,2.5,3
Ses05M_script01_1_M009,[074.4200-081.9000]:,you know that larry s not coming back and i know it so why do we go on letting him think that we believe with him,fru,2.0,4.0,4.0,1
Ses05M_script01_1_F010,[081.4400-085.3200]:,what do you want to do argue with him,fru,2.0,3.5,3.5,1
Ses05M_script01_1_M010,[084.6800-092.0700]:,i don t want to argue with him but it s time he know that nobody else think that larry s alive anymore,fru,2.0,4.0,4.5,1
Ses05M_script01_1_M011,[092.0800-103.1400]:,why should he dream about him walking around looking for him at night do we contradict him do we say straight out that we don t have any hope anymore that we haven t had any hope for year now,ang,2.0,4.0,4.0,2
Ses05M_script01_1_M012,[103.5200-106.0500]:,we have to say it to him,fru,2.0,3.5,3.5,1
Ses05M_script01_1_F012,[106.3200-108.9500]:,how are you gonna prove it can you prove it,fru,2.0,3.0,4.0,1
Ses05M_script01_1_M013,[108.5600-114.2800]:,for god sake three year nobody come back after three year that s insane,ang,1.0,4.0,4.5,2
Ses05M_script01_1_F013,[113.4600-123.7900]:,to you it is and to me but not to him now you can talk yourself until you re blue in the face chris but there s no body and there s no grave so where are you,fru,2.0,3.0,4.0,1
